Device_1,Device_2,Device_3,Device_4,Device_5,Device_6,Device_7,Device_8,Device_9,Device_10
43.79,0.0,121.44,53.35,0.0,105.82,107.27,125.69,0.0,148.38
42.78,0.0,37.96,43.67,0.0,92.13,110.69,122.43,0.0,160.8
42.81,0.0,77.46,72.74,0.0,103.92,131.67,119.93,0.0,83.57
30.39,0.0,49.82,86.95,0.0,100.72,86.91,145.82,0.0,53.3
38.58,0.0,74.15,127.36,0.0,98.72,78.96,184.29,0.0,124.1
57.96,0.0,85.38,97.17,0.0,95.1,73.43,100.3,0.0,83.17
46.6,0.0,72.83,93.68,0.0,102.3,50.78,46.48,0.0,169.78
45.08,0.0,68.68,31.8,0.0,103.1,139.24,123.73,0.0,119.63
45.65,0.0,95.96,69.92,0.0,102.51,156.3,151.79,0.0,128.86
53.14,0.0,81.28,65.03,0.0,104.6,80.79,119.22,0.0,124.95
36.73,0.0,54.17,74.85,0.0,94.83,122.17,106.19,0.0,42.55
59.11,0.0,93.43,100.64,0.0,108.14,123.71,170.2,0.0,138.77
29.21,0.0,49.35,103.77,0.0,104.05,136.39,100.57,0.0,209.31
60.18,0.0,95.96,51.67,0.0,98.88,78.13,182.4,0.0,100.06
54.27,0.0,33.62,92.41,0.0,106.31,165.91,121.25,0.0,114.17
29.41,0.0,38.1,93.63,0.0,95.19,121.29,111.78,0.0,205.74
50.87,0.0,69.05,112.27,0.0,96.82,106.73,170.29,0.0,176.71
54.0,0.0,73.4,41.79,0.0,102.36,29.19,151.26,0.0,109.67
38.06,0.0,67.65,59.39,0.0,100.03,99.83,136.11,0.0,43.43
49.34,0.0,46.71,79.58,0.0,94.91,99.47,52.13,0.0,146.42
34.83,0.0,24.81,80.84,0.0,101.25,142.8,105.82,0.0,194.66
58.68,0.0,49.54,136.02,0.0,97.01,95.27,80.61,0.0,86.96
57.04,0.0,70.54,91.83,0.0,96.2,67.39,110.16,0.0,111.69
49.86,0.0,69.31,60.76,0.0,104.2,104.53,101.66,0.0,85.14
24.49,0.0,108.33,59.16,0.0,93.04,73.54,83.89,0.0,229.16
49.41,0.0,62.98,43.37,0.0,102.06,88.65,124.97,0.0,57.16
48.22,0.0,59.61,103.47,0.0,96.13,123.53,130.71,0.0,115.95
43.28,0.0,85.29,126.76,0.0,100.42,86.12,122.98,0.0,140.21
35.42,0.0,19.15,80.51,0.0,92.37,118.1,121.68,0.0,206.16
41.58,0.0,71.84,68.52,0.0,112.86,44.72,74.57,0.0,141.43
45.08,0.0,59.78,87.08,0.0,99.5,89.33,155.46,0.0,167.98
48.95,0.0,52.71,135.92,0.0,98.58,113.15,168.71,0.0,155.19
56.59,0.0,87.39,44.93,0.0,105.03,120.67,56.5,0.0,135.84
56.28,0.0,100.67,76.14,0.0,96.32,152.86,75.12,0.0,94.12
52.03,0.0,73.15,85.76,0.0,105.75,80.32,113.29,0.0,153.37
39.71,0.0,87.27,75.41,0.0,95.87,80.89,107.9,0.0,165.42
52.0,0.0,54.05,59.64,0.0,103.62,98.13,74.9,0.0,143.81
56.57,0.0,55.45,79.45,0.0,95.95,73.92,89.95,0.0,115.13
56.9,0.0,69.83,82.33,0.0,110.39,59.13,97.73,0.0,94.48
59.59,0.0,82.34,106.17,0.0,104.28,95.3,70.74,0.0,143.0
26.78,0.0,95.64,99.67,0.0,97.32,146.6,87.33,0.0,175.26
35.57,0.0,91.41,91.09,0.0,103.15,117.61,126.17,0.0,151.47
46.07,0.0,63.05,78.12,0.0,100.43,121.1,72.23,0.0,113.0
57.84,0.0,86.07,87.91,0.0,99.97,114.34,165.49,0.0,97.89
58.43,0.0,64.89,136.58,0.0,101.77,62.2,81.48,0.0,85.84
43.73,0.0,100.49,40.22,0.0,97.15,74.85,134.12,0.0,143.91
70.8,0.0,63.14,47.26,0.0,101.49,148.28,109.21,0.0,149.07
31.38,0.0,64.44,58.7,0.0,103.93,84.29,121.89,0.0,110.47
46.75,0.0,69.23,131.62,0.0,94.56,89.6,168.21,0.0,166.34
56.92,0.0,65.75,87.28,0.0,98.55,135.24,119.93,0.0,186.44
45.36,0.0,49.72,55.07,0.0,100.47,98.65,112.35,0.0,214.36
40.61,0.0,93.99,13.39,0.0,95.86,129.37,128.44,0.0,188.07
62.12,0.0,62.46,83.29,0.0,105.54,133.49,151.45,0.0,123.5
48.69,0.0,48.75,60.04,0.0,101.27,118.72,110.76,0.0,158.73
52.12,0.0,94.83,83.26,0.0,101.01,69.18,130.41,0.0,75.37
62.01,0.0,68.89,74.84,0.0,100.77,83.11,114.22,0.0,183.28
42.01,0.0,55.15,111.8,0.0,101.24,65.33,178.1,0.0,149.82
52.03,0.0,81.01,92.72,0.0,92.99,131.49,99.56,0.0,160.39
45.85,0.0,65.47,86.39,0.0,105.77,140.87,127.06,0.0,141.62
38.02,0.0,58.45,96.21,0.0,108.21,85.95,168.0,0.0,151.82
60.68,0.0,49.15,99.12,0.0,105.42,106.59,84.93,0.0,111.03
55.39,0.0,71.27,63.16,0.0,104.16,102.34,104.97,0.0,27.29
52.85,0.0,48.42,86.75,0.0,104.26,90.21,169.06,0.0,131.98
50.83,0.0,69.39,81.4,0.0,103.92,103.66,124.44,0.0,169.77
64.06,0.0,61.77,54.17,0.0,91.28,153.12,154.01,0.0,101.66
24.2,0.0,87.03,69.49,0.0,102.38,79.2,126.71,0.0,152.09
47.12,0.0,53.92,55.56,0.0,105.24,93.46,159.7,0.0,110.86
35.46,0.0,73.9,115.6,0.0,96.04,83.49,89.87,0.0,132.43
52.42,0.0,72.35,49.88,0.0,97.8,141.77,98.98,0.0,169.1
62.24,0.0,46.32,107.72,0.0,98.92,104.93,71.26,0.0,204.84
41.49,0.0,100.0,121.27,0.0,100.92,122.79,107.03,0.0,128.22
65.27,0.0,84.51,86.87,0.0,105.81,82.42,80.1,0.0,226.09
53.69,0.0,92.97,51.5,0.0,99.62,186.66,115.8,0.0,72.15
57.82,0.0,103.06,65.38,0.0,96.34,87.83,130.58,0.0,97.42
58.08,0.0,50.72,69.62,0.0,96.61,135.42,106.5,0.0,127.23
53.95,0.0,88.84,83.69,0.0,101.88,97.62,127.74,0.0,142.37
40.64,0.0,57.03,60.54,0.0,97.12,119.62,121.24,0.0,111.94
42.75,0.0,74.72,104.85,0.0,92.43,89.85,111.08,0.0,120.87
49.67,0.0,74.9,88.75,0.0,107.09,135.94,130.45,0.0,137.52
45.28,0.0,50.11,50.06,0.0,96.29,111.39,135.27,0.0,103.4
55.64,0.0,61.96,91.47,0.0,94.87,84.92,83.55,0.0,84.02
27.32,0.0,83.22,71.58,0.0,94.94,122.0,131.53,0.0,90.98
53.43,0.0,56.94,67.71,0.0,95.52,146.76,170.93,0.0,154.11
49.02,0.0,55.77,72.66,0.0,105.35,84.94,175.52,0.0,137.79
47.6,0.0,75.3,99.5,0.0,98.25,96.8,119.2,0.0,111.93
49.04,0.0,83.86,51.73,0.0,105.43,118.94,82.16,0.0,168.57
28.06,0.0,39.49,99.32,0.0,98.29,90.16,35.03,0.0,93.05
56.94,0.0,59.4,89.97,0.0,105.87,122.8,163.78,0.0,49.7
50.29,0.0,78.46,92.57,0.0,101.95,100.84,128.16,0.0,52.59
74.53,0.0,66.44,121.91,0.0,104.54,136.92,137.22,0.0,109.2
57.19,0.0,55.83,91.77,0.0,92.06,98.52,186.79,0.0,112.09
52.13,0.0,29.35,130.94,0.0,91.27,103.96,160.07,0.0,122.39
39.13,0.0,93.09,62.18,0.0,107.68,99.77,147.69,0.0,242.24
41.13,0.0,57.24,76.52,0.0,98.82,67.97,82.82,0.0,143.33
40.6,0.0,72.53,55.23,0.0,101.47,108.28,155.61,0.0,242.96
69.22,0.0,93.35,72.61,0.0,102.29,85.91,100.73,0.0,165.39
41.73,0.0,67.61,87.33,0.0,101.46,155.52,165.8,0.0,161.33
34.78,0.0,80.35,112.48,0.0,111.97,130.29,80.4,0.0,55.16
59.22,0.0,97.17,124.93,0.0,91.84,153.3,111.11,0.0,158.51
58.73,0.0,93.52,90.52,0.0,93.47,103.21,92.81,0.0,89.54
48.99,0.0,95.75,104.66,0.0,98.62,66.12,90.01,0.0,161.96
59.4,0.0,104.04,56.84,0.0,99.15,105.57,84.27,0.0,159.83
52.75,0.0,63.52,93.49,0.0,90.79,100.97,103.39,0.0,83.4
37.26,0.0,77.71,73.47,0.0,100.93,96.83,117.91,0.0,109.6
71.07,0.0,59.44,78.4,0.0,94.72,141.85,88.83,0.0,241.49
27.85,0.0,41.21,78.0,0.0,99.39,61.69,147.26,0.0,77.36
46.58,0.0,60.39,92.7,0.0,100.26,101.89,167.87,0.0,108.78
64.67,0.0,54.33,86.51,0.0,105.5,114.07,126.5,0.0,137.58
69.7,0.0,121.46,69.64,0.0,95.96,117.42,135.6,0.0,86.76
40.75,0.0,82.24,56.44,0.0,99.8,160.14,144.91,0.0,86.44
49.94,0.0,72.18,96.85,0.0,99.05,105.84,130.37,0.0,167.31
40.12,0.0,41.71,70.16,0.0,108.1,77.88,225.31,0.0,177.11
64.89,0.0,68.21,53.43,0.0,95.98,78.81,105.38,0.0,155.03
52.8,0.0,46.06,94.84,0.0,104.97,61.48,174.18,0.0,128.65
46.51,0.0,53.09,63.7,0.0,104.18,104.37,135.61,0.0,143.41
55.54,0.0,120.84,109.39,0.0,94.96,119.38,87.91,0.0,130.56
34.58,0.0,86.28,62.14,0.0,106.96,131.18,148.68,0.0,175.09
37.42,0.0,61.6,77.24,0.0,96.67,160.03,146.15,0.0,101.17
52.72,0.0,42.44,70.49,0.0,97.85,85.26,173.83,0.0,216.03
62.9,0.0,66.61,46.16,0.0,98.81,29.35,197.04,0.0,148.42
47.53,0.0,41.57,59.04,0.0,100.42,109.24,133.11,0.0,155.62
53.42,0.0,76.77,34.23,0.0,102.92,118.93,93.76,0.0,191.88
39.7,0.0,79.52,39.86,0.0,100.66,133.05,87.26,0.0,116.55
67.65,0.0,53.71,85.69,0.0,96.4,103.2,123.0,0.0,124.7
58.48,0.0,29.71,67.37,0.0,102.02,108.52,110.54,0.0,58.33
63.35,0.0,97.49,69.06,0.0,100.95,89.74,111.72,0.0,145.35
66.75,0.0,68.18,45.48,0.0,98.24,131.39,182.39,0.0,158.91
47.63,0.0,59.45,57.42,0.0,99.66,120.68,178.29,0.0,152.4
46.44,0.0,76.54,103.09,0.0,103.85,98.56,115.95,0.0,153.78
29.68,0.0,70.27,93.43,0.0,95.42,138.71,109.36,0.0,133.3
45.57,0.0,59.51,87.18,0.0,98.76,171.29,79.04,0.0,80.49
56.71,0.0,17.97,42.12,0.0,99.14,161.48,130.78,0.0,132.71
60.84,0.0,108.09,39.35,0.0,91.47,28.73,128.77,0.0,182.8
52.76,0.0,92.04,78.87,0.0,100.79,124.29,19.5,0.0,138.99
48.84,0.0,41.1,85.58,0.0,93.72,129.31,110.5,0.0,103.52
59.88,0.0,71.98,61.45,0.0,93.76,100.36,95.89,0.0,122.58
54.11,0.0,72.16,69.89,0.0,98.35,108.41,151.8,0.0,209.96
43.73,0.0,75.75,77.16,0.0,99.29,136.96,0.0,0.0,142.77
48.54,0.0,49.65,122.2,0.0,89.92,92.65,90.68,0.0,213.5
52.73,0.0,38.68,56.04,0.0,100.89,91.04,101.9,0.0,105.72
39.01,0.0,40.49,81.13,0.0,96.7,142.18,106.06,0.0,184.24
22.43,0.0,82.27,44.66,0.0,101.36,93.04,116.28,0.0,198.26
57.56,0.0,57.78,119.72,0.0,92.42,168.48,140.89,0.0,77.64
40.17,0.0,85.91,23.2,0.0,102.71,114.33,89.05,0.0,72.2
59.11,0.0,77.12,58.62,0.0,97.19,133.55,100.06,0.0,152.5
56.6,0.0,57.17,20.34,0.0,110.57,81.8,0.0,0.0,119.27
48.71,0.0,53.92,68.25,0.0,100.65,107.86,135.63,0.0,117.91
68.28,0.0,48.03,44.19,0.0,111.6,134.21,212.7,0.0,202.65
56.76,0.0,82.09,86.22,0.0,105.47,152.7,156.88,0.0,168.54
46.48,0.0,69.28,49.32,0.0,92.7,129.12,0.0,0.0,182.14
66.22,0.0,61.55,62.79,0.0,104.5,101.49,0.0,0.0,63.48
39.12,0.0,68.58,33.36,0.0,97.19,169.16,171.53,0.0,121.3
24.73,0.0,58.5,49.13,0.0,100.58,116.98,154.13,0.0,134.29
0.0,0.0,90.58,90.55,0.0,99.23,136.47,94.55,0.0,155.32
59.48,0.0,69.72,71.05,0.0,93.2,121.44,118.21,0.0,116.08
54.37,0.0,76.76,71.9,0.0,99.39,102.81,75.26,0.0,107.72
47.28,0.0,74.3,99.58,0.0,100.74,115.65,120.62,0.0,137.39
56.99,0.0,61.27,75.2,0.0,101.43,169.66,183.76,0.0,119.91
0.0,0.0,93.7,98.01,0.0,96.46,138.75,93.82,0.0,200.12
38.14,0.0,94.27,75.73,0.0,106.38,130.81,140.73,0.0,142.14
44.42,0.0,71.94,139.7,0.0,90.97,136.0,108.4,0.0,130.61
42.64,0.0,62.03,74.07,0.0,87.56,71.36,139.91,0.0,133.82
39.75,0.0,63.18,103.13,0.0,102.84,32.97,118.9,0.0,137.34
48.36,0.0,81.7,92.06,0.0,103.51,78.08,114.92,0.0,201.27
62.51,0.0,86.65,96.13,0.0,100.72,120.05,122.49,0.0,144.06
46.83,0.0,62.73,64.97,0.0,102.13,107.42,87.79,0.0,125.55
40.79,0.0,92.83,106.74,0.0,100.9,123.06,92.11,0.0,98.7
44.62,0.0,63.31,75.11,0.0,91.75,114.37,178.77,0.0,97.02
47.76,0.0,40.43,58.56,0.0,95.72,67.83,76.38,0.0,157.59
55.57,0.0,57.81,92.16,0.0,95.34,116.83,81.37,0.0,129.79
0.0,0.0,87.87,74.73,0.0,99.31,74.82,130.1,0.0,139.63
67.67,0.0,64.89,96.7,0.0,95.22,91.64,160.56,0.0,195.91
44.35,0.0,66.1,58.91,0.0,98.56,148.31,0.0,0.0,80.34
55.07,0.0,56.73,111.09,0.0,101.32,85.99,127.9,0.0,204.59
48.12,0.0,50.48,95.3,0.0,101.17,129.29,130.23,0.0,175.46
39.97,0.0,80.34,66.59,0.0,104.47,169.2,95.78,0.0,146.36
50.02,0.0,91.01,20.31,0.0,93.3,88.61,80.66,0.0,130.76
27.91,0.0,90.7,61.77,0.0,103.13,106.0,107.24,0.0,90.43
46.08,0.0,89.06,96.92,0.0,108.21,102.41,57.07,0.0,169.68
49.11,0.0,56.7,88.28,0.0,108.23,103.69,0.0,0.0,35.69
0.0,0.0,59.69,142.96,0.0,103.0,163.31,162.95,0.0,136.06
42.62,0.0,59.77,56.46,0.0,100.54,119.31,100.79,0.0,108.61
54.78,0.0,59.73,89.77,0.0,96.46,114.77,74.02,0.0,73.78
44.73,0.0,72.69,55.51,0.0,104.64,134.16,83.96,0.0,175.44
41.43,0.0,61.89,91.01,0.0,102.37,154.18,144.5,0.0,146.05
49.89,0.0,89.74,122.15,0.0,97.86,128.51,182.62,0.0,79.01
46.59,0.0,92.08,57.93,0.0,105.24,39.19,93.57,0.0,167.16
59.22,0.0,85.81,70.88,0.0,97.74,117.35,91.94,0.0,145.36
54.55,0.0,72.06,26.6,0.0,106.64,108.03,123.04,0.0,181.65
61.11,0.0,58.22,57.76,0.0,99.72,95.27,99.68,0.0,196.29
41.46,0.0,78.35,57.72,0.0,106.63,121.24,53.08,0.0,150.49
44.66,0.0,93.32,126.51,0.0,101.05,86.69,137.56,0.0,158.25
48.41,0.0,89.32,77.69,0.0,101.91,127.2,93.28,0.0,175.99
53.79,0.0,71.49,17.0,0.0,110.18,103.92,134.45,0.0,114.09
66.23,0.0,48.92,67.51,0.0,97.16,70.0,98.41,0.0,98.89
25.94,0.0,87.21,61.61,0.0,95.4,150.48,128.1,0.0,174.54
40.33,0.0,91.87,155.57,0.0,101.48,100.18,121.2,0.0,104.98
57.06,0.0,99.31,73.05,0.0,99.7,156.25,107.35,0.0,248.81
52.17,0.0,68.74,57.19,0.0,98.11,121.88,118.0,0.0,265.34
31.46,0.0,65.13,66.93,0.0,103.81,92.22,118.94,0.0,144.7
36.88,0.0,80.44,72.17,0.0,85.24,178.93,104.16,0.0,170.54
38.35,0.0,59.49,51.81,0.0,105.12,51.35,52.44,0.0,158.03
44.63,0.0,62.98,106.86,0.0,99.38,131.51,165.8,0.0,123.96
45.05,0.0,73.79,65.83,0.0,104.94,175.05,111.53,0.0,209.06
56.11,0.0,92.47,87.76,0.0,98.78,148.02,102.88,0.0,73.83
64.65,0.0,88.17,96.75,0.0,97.2,112.01,79.78,0.0,106.34
52.83,0.0,82.64,38.58,0.0,88.57,142.2,72.75,0.0,96.95
50.03,0.0,65.4,45.96,0.0,106.06,133.63,144.31,0.0,196.92
45.4,0.0,78.79,72.22,0.0,109.04,96.36,25.52,0.0,132.59
42.92,0.0,47.33,84.0,0.0,106.34,110.98,125.68,0.0,116.8
48.38,0.0,66.46,72.3,0.0,102.93,111.31,183.86,0.0,107.57
46.29,0.0,50.24,84.69,0.0,98.84,76.54,36.79,0.0,236.32
62.19,0.0,57.33,120.23,0.0,109.48,101.22,162.47,0.0,104.94
64.81,0.0,82.54,111.11,0.0,105.75,101.2,137.44,0.0,172.02
39.13,0.0,81.76,73.07,0.0,103.08,145.76,105.21,0.0,181.21
29.35,0.0,64.05,86.88,0.0,105.5,157.94,144.26,0.0,75.04
40.88,0.0,57.34,71.33,0.0,94.24,85.61,145.66,0.0,121.05
30.11,0.0,88.15,62.71,0.0,92.1,144.23,89.32,0.0,175.81
58.95,0.0,72.84,93.14,0.0,105.36,149.94,113.21,0.0,96.95
58.11,0.0,78.36,99.22,0.0,95.51,135.33,73.22,0.0,79.17
57.96,0.0,53.16,88.39,0.0,103.85,72.06,154.89,0.0,125.96
57.63,0.0,97.65,83.81,0.0,98.28,139.2,92.64,0.0,151.04
56.7,0.0,64.87,122.3,0.0,94.56,74.9,123.65,0.0,205.62
63.1,0.0,79.83,87.88,0.0,103.02,141.64,139.91,0.0,173.95
51.78,0.0,45.62,53.48,0.0,100.9,93.98,113.37,0.0,212.22
53.98,0.0,35.77,96.52,0.0,92.31,54.03,182.11,0.0,121.29
47.78,0.0,33.9,88.35,0.0,96.8,114.77,239.04,0.0,85.81
57.42,0.0,33.07,53.96,0.0,106.12,159.42,181.26,0.0,94.84
25.94,0.0,77.86,101.72,0.0,103.34,76.45,159.06,0.0,87.24
57.43,0.0,98.89,101.36,0.0,102.83,146.39,138.45,0.0,187.91
57.74,0.0,105.48,82.89,0.0,95.37,145.39,101.97,0.0,150.45
68.07,0.0,65.32,88.45,0.0,102.45,125.06,144.7,0.0,187.27
36.15,0.0,87.03,112.35,0.0,98.04,86.94,133.07,0.0,180.23
51.88,0.0,54.27,74.4,0.0,101.77,106.06,43.85,0.0,134.57
48.09,0.0,60.42,93.88,0.0,104.74,87.7,146.52,0.0,157.7
34.83,0.0,86.22,101.75,0.0,101.52,62.54,164.84,0.0,117.58
62.44,0.0,80.91,110.33,0.0,99.06,89.75,72.57,0.0,177.0
54.42,0.0,40.27,82.57,0.0,102.56,109.77,117.45,0.0,90.39
57.48,0.0,80.39,41.83,0.0,99.22,131.56,88.7,0.0,181.54
31.64,0.0,81.35,84.24,0.0,111.23,93.22,215.36,0.0,146.28
39.04,0.0,64.94,70.57,0.0,97.88,91.2,142.97,0.0,127.62
44.8,0.0,79.6,76.08,0.0,103.6,70.43,73.01,0.0,117.57
45.23,0.0,34.72,59.49,0.0,101.81,142.72,67.92,0.0,78.68
28.79,0.0,34.81,65.23,0.0,102.95,77.99,103.82,0.0,120.62
42.08,0.0,49.19,65.68,0.0,105.24,111.03,89.6,0.0,115.77
48.31,0.0,57.11,122.64,0.0,96.29,95.77,91.04,0.0,97.0
46.1,0.0,69.07,106.65,0.0,99.29,76.53,186.35,0.0,238.72
52.9,0.0,101.85,57.98,0.0,100.19,101.59,111.93,0.0,89.12
46.49,0.0,50.3,129.35,0.0,101.19,127.96,146.35,0.0,159.61
36.51,0.0,88.54,41.62,0.0,98.52,127.66,105.43,0.0,100.53
49.07,0.0,63.33,81.4,0.0,103.38,106.03,163.35,0.0,178.6
53.7,0.0,73.51,77.42,0.0,96.92,84.82,136.43,0.0,153.75
46.07,0.0,60.67,86.53,0.0,112.56,111.59,138.0,0.0,149.92
51.51,0.0,93.47,121.79,0.0,100.9,148.89,95.11,0.0,168.36
79.45,0.0,60.1,95.61,0.0,106.92,110.24,101.55,0.0,139.27
66.29,0.0,58.31,55.15,0.0,102.86,82.7,127.24,0.0,102.56
46.54,0.0,85.81,77.65,0.0,104.68,143.39,131.9,0.0,80.93
39.81,0.0,89.67,62.85,0.0,96.29,60.07,134.35,0.0,80.73
51.35,0.0,59.2,89.19,0.0,97.13,89.46,93.07,0.0,165.06
48.59,0.0,63.48,75.02,0.0,94.55,145.98,56.43,0.0,124.11
47.39,0.0,80.78,95.21,0.0,92.29,185.27,164.06,0.0,156.39
58.17,0.0,58.5,42.23,0.0,97.61,99.57,95.08,0.0,157.15
50.74,0.0,65.5,93.54,0.0,107.5,51.34,44.64,0.0,75.93
55.98,0.0,47.19,40.55,0.0,96.11,127.39,106.67,0.0,144.54
51.5,0.0,51.7,114.62,0.0,101.02,50.83,124.09,0.0,122.9
77.2,0.0,63.6,45.19,0.0,97.17,142.56,76.57,0.0,174.42
33.86,0.0,48.87,84.16,0.0,101.87,98.95,104.72,0.0,111.34
65.23,0.0,79.6,109.85,0.0,98.0,178.6,129.22,0.0,220.08
26.15,0.0,39.01,82.67,0.0,103.29,144.37,179.69,0.0,86.54
59.17,0.0,64.63,80.87,0.0,98.19,109.92,178.94,0.0,75.58
39.15,0.0,91.02,47.45,0.0,95.37,143.51,173.99,0.0,63.64
51.84,0.0,52.66,61.54,0.0,94.64,151.27,87.01,0.0,165.03
68.49,0.0,34.19,55.71,0.0,106.09,125.27,109.11,0.0,191.62
53.99,0.0,60.69,76.88,0.0,98.2,89.49,97.13,0.0,184.55
58.92,0.0,53.49,48.5,0.0,96.03,96.72,86.05,0.0,132.65
62.32,0.0,95.1,65.77,0.0,94.02,107.79,84.34,0.0,167.33
49.77,0.0,59.74,82.28,0.0,96.58,154.27,155.36,0.0,166.82
42.52,0.0,77.96,71.0,0.0,98.89,84.76,72.84,0.0,10.56
51.49,0.0,81.21,47.79,0.0,95.69,74.83,87.21,0.0,91.72
54.38,0.0,74.31,62.69,0.0,106.33,88.93,128.14,0.0,100.54
53.84,0.0,36.0,80.55,0.0,111.2,99.09,67.73,0.0,94.14
65.49,0.0,69.42,108.7,0.0,104.34,78.68,77.43,0.0,266.86
42.73,0.0,107.3,88.0,0.0,95.26,78.5,71.73,0.0,129.85
59.75,0.0,82.28,95.52,0.0,103.49,82.25,59.23,0.0,122.26
37.15,0.0,70.49,83.59,0.0,89.02,123.41,104.21,0.0,177.15
71.04,0.0,51.01,79.12,0.0,91.79,174.03,101.9,0.0,87.99
52.27,0.0,69.85,74.8,0.0,105.22,77.19,134.88,0.0,42.25
38.71,0.0,50.46,60.0,0.0,110.58,100.56,146.49,0.0,172.3
47.19,0.0,42.26,79.64,0.0,99.92,112.38,100.86,0.0,170.71
42.61,0.0,72.21,126.75,0.0,88.72,164.05,79.94,0.0,166.65
24.16,0.0,38.31,58.19,0.0,96.54,74.88,0.0,0.0,125.96
38.23,0.0,60.92,127.9,0.0,101.01,98.87,0.0,0.0,189.04
0.0,0.0,47.51,66.73,0.0,112.14,110.06,126.75,0.0,126.45
37.6,0.0,44.61,92.69,0.0,99.65,72.52,146.39,0.0,134.19
56.79,0.0,96.53,74.87,0.0,97.19,147.62,112.74,0.0,158.59
57.81,0.0,57.04,125.86,0.0,96.22,98.34,138.9,0.0,124.35
59.31,0.0,90.4,114.8,0.0,96.96,107.06,86.83,0.0,156.5
52.31,0.0,54.08,110.83,0.0,104.04,129.14,88.44,0.0,154.99
40.48,0.0,71.05,77.74,0.0,95.77,125.27,128.54,0.0,156.89
39.43,0.0,73.62,39.73,0.0,110.85,70.79,117.42,0.0,74.42
50.1,0.0,38.0,49.62,0.0,86.94,13.38,155.73,0.0,128.5
62.91,0.0,44.42,120.53,0.0,99.89,59.56,87.01,0.0,122.14
58.43,0.0,55.25,113.73,0.0,102.01,102.53,104.68,0.0,162.66
39.69,0.0,86.2,49.99,0.0,97.32,130.78,134.01,0.0,99.01
0.0,0.0,107.3,90.22,0.0,104.99,120.38,129.81,0.0,202.46
49.43,0.0,82.0,120.95,0.0,100.56,122.49,111.61,0.0,195.3
54.1,0.0,78.08,79.16,0.0,100.39,161.79,101.68,0.0,175.97
57.23,0.0,69.02,26.71,0.0,106.74,151.01,117.52,0.0,170.82
48.38,0.0,92.46,63.34,0.0,101.42,72.39,148.46,0.0,143.18
0.0,0.0,57.0,71.37,0.0,99.93,134.67,106.18,0.0,136.87
36.39,0.0,90.23,65.35,0.0,89.82,114.62,158.42,0.0,132.35
66.96,0.0,64.92,61.72,0.0,96.31,124.92,152.98,0.0,159.21
48.98,0.0,59.44,57.99,0.0,93.88,65.53,123.41,0.0,114.4
60.86,0.0,65.19,106.84,0.0,111.18,68.87,145.06,0.0,188.03
48.07,0.0,67.74,74.26,0.0,96.02,167.0,84.17,0.0,106.14
0.0,0.0,92.68,51.31,0.0,90.22,171.64,130.92,0.0,108.85
52.03,0.0,55.6,81.88,0.0,93.74,122.81,59.06,0.0,172.08
0.0,0.0,81.0,76.87,0.0,94.89,98.82,114.5,0.0,142.8
44.04,0.0,50.54,92.66,0.0,106.06,68.17,152.66,0.0,41.65
51.94,0.0,52.48,78.27,0.0,105.68,116.02,108.21,0.0,94.22
0.0,0.0,33.69,81.62,0.0,103.1,102.99,0.0,0.0,169.74
0.0,0.0,56.32,125.82,0.0,101.24,81.69,134.73,0.0,129.51
61.02,0.0,71.92,96.62,0.0,98.66,90.85,134.63,0.0,150.05
54.42,0.0,80.51,70.22,0.0,97.73,119.96,159.33,0.0,219.85
38.21,0.0,91.22,130.44,0.0,103.96,103.59,146.45,0.0,144.36
48.66,0.0,70.16,63.74,0.0,98.36,90.87,109.14,0.0,213.32
0.0,0.0,99.15,125.06,0.0,99.15,31.43,148.23,0.0,112.23
51.17,0.0,43.99,44.88,0.0,96.67,66.5,0.0,0.0,84.26
38.63,0.0,108.01,53.95,0.0,97.7,141.97,121.24,0.0,28.67
59.72,0.0,54.68,107.68,0.0,107.75,129.27,100.22,0.0,138.7
51.7,0.0,69.79,66.69,0.0,99.9,120.76,72.9,0.0,151.33
38.5,0.0,86.73,72.29,0.0,94.17,111.85,130.51,0.0,133.29
44.42,0.0,56.65,50.48,0.0,103.12,69.33,44.74,0.0,126.47
74.33,0.0,88.6,83.21,0.0,103.73,89.19,0.0,0.0,97.57
70.3,0.0,89.37,83.82,0.0,97.76,66.32,28.34,0.0,153.55
53.17,0.0,69.23,77.32,0.0,105.21,89.11,0.0,0.0,244.3
60.42,0.0,60.94,96.16,0.0,101.0,51.57,118.83,0.0,147.25
63.97,0.0,72.16,85.93,0.0,102.63,104.42,142.56,0.0,167.44
36.14,0.0,68.15,95.01,0.0,96.04,82.37,96.63,0.0,115.95
56.76,0.0,83.37,70.82,0.0,102.78,131.76,169.87,0.0,89.04
47.91,0.0,105.19,83.24,0.0,104.85,133.94,0.0,0.0,165.69
50.42,0.0,86.34,60.97,0.0,102.21,123.45,135.16,0.0,130.02
46.35,0.0,57.47,78.03,0.0,98.52,160.01,166.6,0.0,131.54
36.17,0.0,19.29,97.9,0.0,100.67,114.11,103.47,0.0,126.71
50.33,0.0,57.58,67.75,0.0,107.33,151.9,144.18,0.0,18.22
32.7,0.0,70.83,78.04,0.0,97.99,156.17,123.83,0.0,138.76
43.88,0.0,80.83,74.74,0.0,90.4,89.78,110.02,0.0,183.65
61.66,0.0,56.57,7.12,0.0,99.04,132.32,132.73,0.0,115.77
